	roll	pitch	yaw	gx	gy	gz	ax	ay	az		diff x	diff y	diff z			
999	-0.3	0.5	29.4	-8.09	-4.87	999.96	-3.66	-2.93	1004.66		4.43	1.94	4.7			
1000	-0.3	0.5	29.4	-8.17	-4.88	999.95	-8.3	-0.24	1004.17		-0.13	4.64	4.22			
1001	-0.3	0.5	29.4	-8.21	-4.87	999.95	-8.3	-0.24	1004.17		-0.09	4.63	4.22			
1002	-0.3	0.5	29.4	-8.12	-5.01	999.95	-7.32	-5.62	1005.39		0.8	-0.61	5.44			
1003	-0.3	0.5	29.4	-8.12	-5.01	999.95	-7.32	-5.62	1005.39		0.8	-0.61	5.44			
1004	-0.3	0.5	29.4	-8.12	-5.01	999.95	-11.72	-4.39	1007.34		-3.6	0.62	7.39			
1005	-0.3	0.5	29.4	-8.08	-5.01	999.95	-11.47	-0.98	1002.71		-3.39	4.03	2.76			
1006	-0.3	0.5	29.4	-8.08	-5.01	999.95	-11.47	-0.98	1002.71		-3.39	4.03	2.76			
1007	-0.3	0.5	29.4	-8.08	-5.01	999.95	-10.74	1.22	1001.97		-2.66	6.23	2.02			
1008	-0.3	0.5	29.4	-8.12	-5.01	999.95	-11.23	-2.2	1003.44		-3.11	2.81	3.49			
1009	-0.3	0.5	29.4	-8.06	-4.9	999.96	-11.23	-2.2	1003.44		-3.17	2.7	3.48			
1010	-0.3	0.5	29.4	-8.11	-4.9	999.96	-10.5	1.71	1006.86		-2.39	6.61	6.9			
1011	-0.3	0.5	29.4	-8.11	-4.9	999.96	-10.5	1.71	1006.86		-2.39	6.61	6.9			
1012	-0.3	0.5	29.4	-8.11	-4.9	999.96	-8.54	-4.64	1004.41		-0.43	0.26	4.45			
1013	-0.3	0.5	29.4	-8.08	-4.84	999.96	-9.28	-5.37	1000.26		-1.2	-0.53	0.3			
1014	-0.3	0.5	29.4	-8.12	-4.91	999.96	-9.28	-5.37	1000.26		-1.16	-0.46	0.3			
1015	-0.3	0.5	29.4	-8.12	-4.91	999.96	-9.28	-3.42	1001.48		-1.16	1.49	1.52			
1016	-0.3	0.5	29.4	-8.11	-4.9	999.96	-8.06	-3.17	1000.75		0.05	1.73	0.79			
1017	-0.3	0.5	29.4	-8.11	-4.9	999.96	-8.06	-3.17	1000.75		0.05	1.73	0.79			
1018	-0.3	0.5	29.4	-7.98	-4.99	999.96	-10.5	-3.66	1004.17		-2.52	1.33	4.21			
1019	-0.3	0.5	29.4	-7.98	-4.99	999.96	-10.5	-3.66	1004.17		-2.52	1.33	4.21			
1020	-0.3	0.5	29.4	-8.06	-4.97	999.96	-5.13	-3.42	1002.46		2.93	1.55	2.5			
1021	-0.3	0.5	29.4	-8.07	-4.98	999.96	-9.03	-3.66	1001.24		-0.96	1.32	1.28			
1022	-0.3	0.5	29.4	-8.07	-4.98	999.96	-9.03	-3.66	1001.24		-0.96	1.32	1.28			
1023	-0.3	0.5	29.4	-8.07	-4.98	999.96	-6.59	0	1003.19		1.48	4.98	3.23			
1024	-0.3	0.5	29.4	-8.07	-4.85	999.96	-7.81	-1.71	1001		0.26	3.14	1.04			
1025	-0.3	0.5	29.4	-8.07	-4.85	999.96	-7.81	-1.71	1001		0.26	3.14	1.04			
1026	-0.3	0.5	29.4	-8.07	-4.82	999.96	-12.21	-10.74	1009.05		-4.14	-5.92	9.09			
1027	-0.3	0.5	29.4	-8.07	-4.78	999.96	-10.01	-8.06	1000.75		-1.94	-3.28	0.79			
1028	-0.3	0.5	29.4	-8.07	-4.78	999.96	-10.01	-8.06	1000.75		-1.94	-3.28	0.79			
1029	-0.3	0.5	29.4	-8.02	-4.74	999.96	-9.52	-1.71	1002.46		-1.5	3.03	2.5			
1030	-0.3	0.5	29.4	-8.02	-4.74	999.96	-9.52	-1.71	1002.46		-1.5	3.03	2.5			
1031	-0.3	0.5	29.4	-8.02	-4.74	999.96	-6.59	-6.59	1003.44		1.43	-1.85	3.48			
1032	-0.3	0.5	29.4	-8.09	-4.89	999.96	-4.39	-2.2	999.04		3.7	2.69	-0.92			
1033	-0.3	0.5	29.4	-8.16	-4.76	999.96	-4.39	-2.2	999.04		3.77	2.56	-0.92			
1034	-0.3	0.5	29.4	-8.16	-4.76	999.96	-9.77	-4.64	1007.1		-1.61	0.12	7.14			
1035	-0.3	0.5	29.4	-8.15	-4.71	999.96	-9.77	-4.15	1005.39		-1.62	0.56	5.43			
1036	-0.3	0.5	29.4	-8.15	-4.71	999.96	-9.77	-4.15	1005.39		-1.62	0.56	5.43			
1037	-0.3	0.5	29.4	-8.1	-4.76	999.96	-8.79	-5.13	1003.68		-0.69	-0.37	3.72			
1038	-0.3	0.5	29.4	-8.07	-4.76	999.96	-8.79	-5.13	1003.68		-0.72	-0.37	3.72			
1039	-0.3	0.5	29.4	-8.07	-4.76	999.96	-11.72	-6.84	1004.41		-3.65	-2.08	4.45			
1040	-0.3	0.5	29.4	-8.06	-4.89	999.96	-15.63	-3.17	1006.37		-7.57	1.72	6.41			
1041	-0.3	0.5	29.4	-8.06	-4.89	999.96	-15.63	-3.17	1006.37		-7.57	1.72	6.41			
1042	-0.3	0.5	29.4	-8.06	-4.89	999.96	-10.25	-3.17	1001.97		-2.19	1.72	2.01			
1043	-0.3	0.5	29.4	-8.07	-4.93	999.96	-6.35	-4.88	1003.93		1.72	0.05	3.97			
1044	-0.3	0.5	29.4	-8.14	-5.07	999.95	-6.35	-4.88	1003.93		1.79	0.19	3.98			
1045	-0.3	0.5	29.4	-8.11	-5.06	999.95	-11.23	-2.2	1004.41		-3.12	2.86	4.46			
1046	-0.3	0.5	29.4	-8.11	-5.06	999.95	-11.23	-2.2	1004.41		-3.12	2.86	4.46			
1047	-0.3	0.5	29.4	-8.11	-5.06	999.95	-8.54	-3.17	1004.41		-0.43	1.89	4.46			
1048	-0.3	0.5	29.4	-8.14	-4.94	999.95	-10.74	0.73	1008.32		-2.6	5.67	8.37			
1049	-0.3	0.5	29.4	-8.14	-4.94	999.95	-10.74	0.73	1008.32		-2.6	5.67	8.37			
1050	-0.3	0.5	29.4	-8.12	-4.99	999.95	-4.15	-10.25	1004.17		3.97	-5.26	4.22			
1051	-0.3	0.5	29.4	-8.07	-5.01	999.95	-6.59	-4.39	1003.68		1.48	0.62	3.73			
1052	-0.3	0.5	29.4	-8.07	-5.01	999.95	-6.59	-4.39	1003.68		1.48	0.62	3.73			
1053	-0.3	0.5	29.4	-8.01	-5.01	999.96	-11.96	-5.13	1004.41		-3.95	-0.12	4.45			
1054	-0.3	0.5	29.4	-8.01	-5.01	999.96	-11.96	-5.13	1004.41		-3.95	-0.12	4.45			
1055	-0.3	0.5	29.4	-8.01	-5.01	999.96	-11.72	-7.57	1011.98		-3.71	-2.56	12.02			
1056	-0.3	0.5	29.4	-8.05	-4.98	999.96	-5.62	-2.2	1005.88		2.43	2.78	5.92			
1057	-0.3	0.5	29.4	-8.16	-5.05	999.95	-5.62	-2.2	1005.88		2.54	2.85	5.93			
1058	-0.3	0.5	29.4	-8.16	-5.05	999.95	-9.28	-1.22	1003.68		-1.12	3.83	3.73			
1059	-0.3	0.5	29.4	-8.25	-5.21	999.95	-10.01	-3.66	1007.59		-1.76	1.55	7.64			
1060	-0.3	0.5	29.4	-8.25	-5.21	999.95	-10.01	-3.66	1007.59		-1.76	1.55	7.64			
1061	-0.3	0.5	29.4	-8.37	-5.12	999.95	-8.79	-3.42	1000.75		-0.42	1.7	0.8			
1062	-0.3	0.5	29.4	-8.34	-4.97	999.95	-8.79	-3.42	1000.75		-0.45	1.55	0.8			
1063	-0.3	0.5	29.4	-8.34	-4.97	999.95	-8.06	-0.73	1000.75		0.28	4.24	0.8			
1064	-0.3	0.5	29.4	-8.25	-4.95	999.95	-5.86	-0.49	1001		2.39	4.46	1.05			
1065	-0.3	0.5	29.4	-8.25	-4.95	999.95	-5.86	-0.49	1001		2.39	4.46	1.05			
1066	-0.3	0.5	29.4	-8.25	-4.95	999.95	-7.32	-8.79	1008.56		0.93	-3.84	8.61			
1067	-0.3	0.5	29.4	-8.11	-4.91	999.96	-12.21	-3.17	1004.9		-4.1	1.74	4.94			
1068	-0.3	0.5	29.4	-8.16	-4.86	999.95	-12.21	-3.17	1004.9		-4.05	1.69	4.95			
1069	-0.3	0.5	29.4	-8.18	-4.89	999.95	-8.79	-2.69	1003.44		-0.61	2.2	3.49			
1070	-0.3	0.5	29.4	-8.18	-4.89	999.95	-8.79	-2.69	1003.44		-0.61	2.2	3.49			
1071	-0.3	0.5	29.4	-8.18	-4.89	999.95	-6.84	-4.88	1004.17		1.34	0.01	4.22			
1072	-0.3	0.5	29.4	-8.19	-4.87	999.95	-6.59	-1.95	1002.46		1.6	2.92	2.51			
1073	-0.3	0.5	29.4	-8.19	-4.87	999.95	-6.59	-1.95	1002.46		1.6	2.92	2.51			
1074	-0.3	0.5	29.4	-8.16	-5.03	999.95	-6.59	-5.37	1004.41		1.57	-0.34	4.46			
1075	-0.3	0.5	29.4	-8.16	-5.02	999.95	-7.32	-5.62	1004.9		0.84	-0.6	4.95			
1076	-0.3	0.5	29.4	-8.16	-5.02	999.95	-7.32	-5.62	1004.9		0.84	-0.6	4.95			
1077	-0.3	0.5	29.4	-8.13	-5.02	999.95	-5.86	-3.66	1003.44		2.27	1.36	3.49			
1078	-0.3	0.5	29.4	-8.13	-5.02	999.95	-5.86	-3.66	1003.44		2.27	1.36	3.49			
1079	-0.3	0.5	29.4	-8.13	-5.02	999.95	-3.91	-1.71	1003.93		4.22	3.31	3.98			
1080	-0.3	0.5	29.4	-8.11	-4.99	999.95	-4.15	-5.86	1005.63		3.96	-0.87	5.68			
1081	-0.3	0.5	29.4	-8.15	-4.91	999.95	-4.15	-5.86	1005.63		4	-0.95	5.68			
1082	-0.3	0.5	29.4	-8.15	-4.91	999.95	-16.11	-7.32	1002.95		-7.96	-2.41	3			
1083	-0.3	0.5	29.4	-8.17	-4.92	999.95	-13.67	-8.54	1005.39		-5.5	-3.62	5.44			
1084	-0.3	0.5	29.4	-8.17	-4.92	999.95	-13.67	-8.54	1005.39		-5.5	-3.62	5.44			
1085	-0.3	0.5	29.4	-8.14	-5.01	999.95	-11.23	-8.3	1004.17		-3.09	-3.29	4.22			
1086	-0.3	0.5	29.4	-8.27	-4.9	999.95	-11.23	-8.3	1004.17		-2.96	-3.4	4.22			
1087	-0.3	0.5	29.4	-8.27	-4.9	999.95	-10.5	-6.84	1004.41		-2.23	-1.94	4.46			
1088	-0.3	0.5	29.4	-8.17	-4.88	999.95	-7.57	-2.69	1004.9		0.6	2.19	4.95			
1089	-0.3	0.5	29.4	-8.17	-4.88	999.95	-7.57	-2.69	1004.9		0.6	2.19	4.95			
1090	-0.3	0.5	29.4	-8.17	-4.88	999.95	-9.28	1.95	999.78		-1.11	6.83	-0.17			
1091	-0.3	0.5	29.5	-8.23	-4.95	999.95	-10.25	-6.59	1005.39		-2.02	-1.64	5.44			
1092	-0.3	0.5	29.5	-8.17	-4.89	999.95	-10.25	-6.59	1005.39		-2.08	-1.7	5.44			
1093	-0.3	0.5	29.5	-8.11	-4.84	999.96	-12.94	-4.64	1004.66		-4.83	0.2	4.7			
1094	-0.3	0.5	29.5	-8.11	-4.84	999.96	-12.94	-4.64	1004.66		-4.83	0.2	4.7			
1095	-0.3	0.5	29.5	-8.11	-4.84	999.96	-7.08	-6.84	1004.66		1.03	-2	4.7			
1096	-0.3	0.5	29.4	-8.15	-5.02	999.95	-8.3	0	1004.17		-0.15	5.02	4.22			
1097	-0.3	0.5	29.4	-8.15	-5.02	999.95	-8.3	0	1004.17		-0.15	5.02	4.22			
1098	-0.3	0.5	29.5	-8.25	-5.19	999.95	-9.03	-1.71	1005.63		-0.78	3.48	5.68			
1099	-0.3	0.5	29.5	-8.25	-5.19	999.95	-6.1	-4.64	1004.17		2.15	0.55	4.22			
1100	-0.3	0.5	29.5	-8.25	-5.19	999.95	-6.1	-4.64	1004.17		2.15	0.55	4.22			
1101	-0.3	0.5	29.5	-8.22	-5.15	999.95	-12.7	-1.22	1001.73		-4.48	3.93	1.78			
1102	-0.3	0.5	29.5	-8.22	-5.15	999.95	-12.7	-1.22	1001.73		-4.48	3.93	1.78			
1103	-0.3	0.5	29.5	-8.22	-5.15	999.95	-11.47	-9.03	1002.95		-3.25	-3.88	3			
1104	-0.3	0.5	29.5	-8.24	-5.09	999.95	-6.35	-7.57	1003.93		1.89	-2.48	3.98			
1105	-0.3	0.5	29.5	-8.21	-5.14	999.95	-6.35	-7.57	1003.93		1.86	-2.43	3.98			
1106	-0.3	0.5	29.5	-8.21	-5.14	999.95	-10.25	-6.35	1000.75		-2.04	-1.21	0.8			
1107	-0.3	0.5	29.5	-8.09	-5.11	999.95	-9.77	-3.42	1008.56		-1.68	1.69	8.61			
1108	-0.3	0.5	29.5	-8.09	-5.11	999.95	-9.77	-3.42	1008.56		-1.68	1.69	8.61			
1109	-0.3	0.5	29.5	-8.1	-5.1	999.95	-8.06	-2.44	1005.63		0.04	2.66	5.68			
1110	-0.3	0.5	29.5	-8.24	-5.23	999.95	-8.06	-2.44	1005.63		0.18	2.79	5.68			
1111	-0.3	0.5	29.5	-8.24	-5.23	999.95	-8.06	-2.2	1006.61		0.18	3.03	6.66			
1112	-0.3	0.5	29.5	-8.25	-5.17	999.95	-9.52	-7.32	1004.41		-1.27	-2.15	4.46			
1113	-0.3	0.5	29.5	-8.25	-5.17	999.95	-9.52	-7.32	1004.41		-1.27	-2.15	4.46			
1114	-0.3	0.5	29.5	-8.25	-5.17	999.95	-5.13	-4.64	1002.95		3.12	0.53	3			
1115	-0.3	0.5	29.5	-8.25	-5.18	999.95	-10.01	-6.1	1007.1		-1.76	-0.92	7.15			
1116	-0.3	0.5	29.4	-8.39	-5.04	999.95	-10.01	-6.1	1007.1		-1.62	-1.06	7.15			
1117	-0.3	0.5	29.4	-8.42	-5	999.95	-5.13	-5.86	1001.97		3.29	-0.86	2.02			
1118	-0.3	0.5	29.4	-8.42	-5	999.95	-5.13	-5.86	1001.97		3.29	-0.86	2.02			
1119	-0.3	0.5	29.4	-8.42	-5	999.95	-5.13	-7.57	1002.95		3.29	-2.57	3			
1120	-0.3	0.5	29.4	-8.52	-5.09	999.95	-9.28	-1.22	1007.59		-0.76	3.87	7.64			
1121	-0.3	0.5	29.4	-8.52	-5.09	999.95	-9.28	-1.22	1007.59		-0.76	3.87	7.64			
1122	-0.3	0.5	29.4	-8.45	-5.09	999.95	-10.74	-4.39	1002.22		-2.29	0.7	2.27			
1123	-0.3	0.5	29.4	-8.48	-5.07	999.95	-5.62	-2.93	1003.93		2.86	2.14	3.98			
1124	-0.3	0.5	29.4	-8.48	-5.07	999.95	-5.62	-2.93	1003.93		2.86	2.14	3.98			
1125	-0.3	0.5	29.4	-8.48	-5.07	999.95	-12.45	-6.1	1003.19		-3.97	-1.03	3.24			
1126	-0.3	0.5	29.4	-8.52	-5.05	999.95	-13.18	-5.37	1006.37		-4.66	-0.32	6.42			
1127	-0.3	0.5	29.4	-8.52	-5.05	999.95	-13.18	-5.37	1006.37		-4.66	-0.32	6.42			
1128	-0.3	0.5	29.4	-8.43	-5.16	999.95	-5.37	0.73	1000.02		3.06	5.89	0.07			
1129	-0.3	0.5	29.4	-8.42	-5.16	999.95	-5.37	0.73	1000.02		3.05	5.89	0.07			
1130	-0.3	0.5	29.4	-8.42	-5.16	999.95	-7.57	-3.66	1005.63		0.85	1.5	5.68			
1131	-0.3	0.5	29.3	-8.45	-5.17	999.95	-3.91	-0.49	1007.1		4.54	4.68	7.15			
1132	-0.3	0.5	29.3	-8.45	-5.17	999.95	-3.91	-0.49	1007.1		4.54	4.68	7.15			
1133	-0.3	0.5	29.3	-8.45	-5.17	999.95	-5.86	-3.91	1001.97		2.59	1.26	2.02			
1134	-0.3	0.5	29.3	-8.4	-5.15	999.95	-3.66	-3.91	1004.17		4.74	1.24	4.22			
1135	-0.3	0.5	29.3	-8.44	-5.16	999.95	-3.66	-3.91	1004.17		4.78	1.25	4.22			
1136	-0.3	0.5	29.4	-8.37	-5.2	999.95	-7.08	-1.22	1005.39		1.29	3.98	5.44			
1137	-0.3	0.5	29.4	-8.37	-5.2	999.95	-7.08	-1.22	1005.39		1.29	3.98	5.44			
1138	-0.3	0.5	29.4	-8.37	-5.2	999.95	-5.62	-9.77	1001.73		2.75	-4.57	1.78			
1139	-0.3	0.5	29.4	-8.32	-5.2	999.95	-10.01	-8.06	1007.34		-1.69	-2.86	7.39			
1140	-0.3	0.5	29.4	-8.38	-5.3	999.95	-10.01	-8.06	1007.34		-1.63	-2.76	7.39			
1141	-0.3	0.5	29.4	-8.38	-5.3	999.95	-9.28	-1.71	1001.97		-0.9	3.59	2.02			
1142	-0.3	0.5	29.4	-8.37	-5.22	999.95	-8.54	-5.13	1003.93		-0.17	0.09	3.98			
1143	-0.3	0.5	29.4	-8.37	-5.22	999.95	-8.54	-5.13	1003.93		-0.17	0.09	3.98			
1144	-0.3	0.5	29.4	-8.47	-5.2	999.95	-7.57	-1.46	1005.88		0.9	3.74	5.93			
1145	-0.3	0.5	29.4	-8.47	-5.2	999.95	-7.57	-1.46	1005.88		0.9	3.74	5.93			
1146	-0.3	0.5	29.4	-8.51	-5.23	999.95	-3.91	-5.62	1002.71		4.6	-0.39	2.76			
1147	-0.3	0.5	29.4	-8.58	-5.17	999.95	-9.77	-1.71	1009.3		-1.19	3.46	9.35			
1148	-0.3	0.5	29.4	-8.58	-5.17	999.95	-9.77	-1.71	1009.3		-1.19	3.46	9.35			
1149	-0.3	0.5	29.4	-8.58	-5.17	999.95	-10.01	-8.54	1002.46		-1.43	-3.37	2.51			
1150	-0.3	0.5	29.4	-8.43	-5.1	999.95	-8.54	-4.15	1004.41		-0.11	0.95	4.46			
1151	-0.3	0.5	29.4	-8.43	-5.1	999.95	-8.54	-4.15	1004.41		-0.11	0.95	4.46			
1152	-0.3	0.5	29.4	-8.33	-4.94	999.95	-8.54	-4.15	1002.71		-0.21	0.79	2.76			
1153	-0.3	0.5	29.4	-8.35	-4.99	999.95	-8.54	-4.15	1002.71		-0.19	0.84	2.76			
1154	-0.3	0.5	29.4	-8.35	-4.99	999.95	-5.62	-4.88	1000.75		2.73	0.11	0.8			
1155	-0.3	0.5	29.4	-8.26	-4.96	999.95	-2.2	-2.2	1006.12		6.06	2.76	6.17			
1156	-0.3	0.5	29.4	-8.26	-4.96	999.95	-2.2	-2.2	1006.12		6.06	2.76	6.17			
1157	-0.3	0.5	29.4	-8.26	-4.96	999.95	-8.06	-9.52	1006.12		0.2	-4.56	6.17			
1158	-0.3	0.5	29.4	-8.26	-4.96	999.95	-5.37	-8.54	1003.93		2.89	-3.58	3.98			
1159	-0.3	0.5	29.3	-8.3	-4.88	999.95	-5.37	-8.54	1003.93		2.93	-3.66	3.98			
1160	-0.3	0.5	29.3	-8.3	-4.88	999.95	-8.54	-2.69	1003.19		-0.24	2.19	3.24			
1161	-0.3	0.5	29.3	-8.29	-4.95	999.95	-14.65	-8.79	1005.39		-6.36	-3.84	5.44			
1162	-0.3	0.5	29.3	-8.29	-4.95	999.95	-14.65	-8.79	1005.39		-6.36	-3.84	5.44			
1163	-0.3	0.5	29.3	-8.26	-4.78	999.95	-9.28	-8.79	1003.93		-1.02	-4.01	3.98			
1164	-0.3	0.5	29.3	-8.38	-4.7	999.95	-9.28	-8.79	1003.93		-0.9	-4.09	3.98			
1165	-0.3	0.5	29.3	-8.38	-4.7	999.95	-11.47	-11.47	1004.9		-3.09	-6.77	4.95			
1166	-0.3	0.5	29.3	-8.33	-4.61	999.95	-13.18	-3.66	1005.63		-4.85	0.95	5.68			
1167	-0.3	0.5	29.3	-8.33	-4.61	999.95	-13.18	-3.66	1005.63		-4.85	0.95	5.68			
1168	-0.3	0.5	29.3	-8.33	-4.62	999.95	-9.03	-6.1	1002.22		-0.7	-1.48	2.27			
1169	-0.3	0.5	29.3	-8.33	-4.62	999.95	-9.03	-6.1	1002.22		-0.7	-1.48	2.27			
1170	-0.3	0.5	29.3	-8.35	-4.62	999.95	-10.5	-6.84	1004.17		-2.15	-2.22	4.22			
1171	-0.3	0.5	29.3	-8.53	-4.67	999.95	-13.67	-5.62	1000.26		-5.14	-0.95	0.31			
1172	-0.3	0.5	29.3	-8.53	-4.67	999.95	-13.67	-5.62	1000.26		-5.14	-0.95	0.31			
1173	-0.3	0.5	29.3	-8.53	-4.67	999.95	-10.01	-8.06	1003.68		-1.48	-3.39	3.73			
1174	-0.3	0.5	29.3	-8.58	-4.66	999.95	-7.32	-4.39	1001.73		1.26	0.27	1.78			
1175	-0.3	0.5	29.3	-8.58	-4.66	999.95	-7.32	-4.39	1001.73		1.26	0.27	1.78			
1176	-0.3	0.5	29.3	-8.46	-4.5	999.95	-10.25	-6.84	1002.71		-1.79	-2.34	2.76			
1177	-0.3	0.5	29.3	-8.47	-4.49	999.95	-10.25	-6.84	1002.71		-1.78	-2.35	2.76			
1178	-0.3	0.5	29.3	-8.47	-4.49	999.95	-11.47	-7.08	1006.86		-3	-2.59	6.91			
1179	-0.3	0.5	29.4	-8.48	-4.52	999.95	-6.84	-4.39	1005.88		1.64	0.13	5.93			
1180	-0.3	0.5	29.4	-8.48	-4.52	999.95	-6.84	-4.39	1005.88		1.64	0.13	5.93			
1181	-0.3	0.5	29.4	-8.48	-4.52	999.95	-7.32	-3.91	1003.68		1.16	0.61	3.73			
1182	-0.3	0.5	29.4	-8.34	-4.53	999.95	-16.85	-2.2	1009.79		-8.51	2.33	9.84			
1183	-0.3	0.5	29.4	-8.49	-4.54	999.95	-16.85	-2.2	1009.79		-8.36	2.34	9.84			
1184	-0.3	0.5	29.4	-8.5	-4.57	999.95	-4.39	-6.35	1005.39		4.11	-1.78	5.44			
1185	-0.3	0.5	29.4	-8.5	-4.57	999.95	-4.39	-6.35	1005.39		4.11	-1.78	5.44			
1186	-0.3	0.5	29.4	-8.5	-4.57	999.95	-11.23	-0.73	1001.73		-2.73	3.84	1.78			
1187	-0.3	0.5	29.4	-8.54	-4.53	999.95	-11.47	-7.32	1004.9		-2.93	-2.79	4.95			
1188	-0.3	0.5	29.4	-8.56	-4.57	999.95	-11.47	-7.32	1004.9		-2.91	-2.75	4.95			
1189	-0.3	0.5	29.4	-8.56	-4.57	999.95	-12.21	-6.84	999.78		-3.65	-2.27	-0.17			
1190	-0.3	0.5	29.4	-8.54	-4.62	999.95	-1.71	-3.17	1005.88		6.83	1.45	5.93			
1191	-0.3	0.5	29.4	-8.54	-4.62	999.95	-1.71	-3.17	1005.88		6.83	1.45	5.93			
1192	-0.3	0.5	29.4	-8.61	-4.65	999.95	-6.35	-4.88	1006.12		2.26	-0.23	6.17			
1193	-0.3	0.5	29.4	-8.61	-4.65	999.95	-6.35	-4.88	1006.12		2.26	-0.23	6.17			
1194	-0.3	0.5	29.3	-8.59	-4.66	999.95	-6.59	-2.93	1004.41		2	1.73	4.46			
1195	-0.3	0.5	29.4	-8.57	-4.66	999.95	-10.5	-4.15	999.78		-1.93	0.51	-0.17			
1196	-0.3	0.5	29.4	-8.57	-4.66	999.95	-10.5	-4.15	999.78		-1.93	0.51	-0.17			
1197	-0.3	0.5	29.4	-8.57	-4.66	999.95	-10.01	-5.86	1007.1		-1.44	-1.2	7.15			
1198	-0.3	0.5	29.3	-8.61	-4.63	999.95	-9.03	-5.62	1004.9		-0.42	-0.99	4.95			
1199	-0.3	0.5	29.3	-8.61	-4.63	999.95	-9.03	-5.62	1004.9		-0.42	-0.99	4.95			
1200	-0.3	0.5	29.3	-8.57	-4.62	999.95	-12.7	-8.54	1003.19		-4.13	-3.92	3.24			
1201	-0.3	0.5	29.4	-8.5	-4.56	999.95	-5.13	0	1003.19		3.37	4.56	3.24			
1202	-0.3	0.5	29.4	-8.5	-4.56	999.95	-5.13	0	1003.19		3.37	4.56	3.24			
1203	-0.3	0.5	29.4	-8.51	-4.56	999.95	-9.77	-6.35	1001.73		-1.26	-1.79	1.78			
1204	-0.3	0.5	29.4	-8.51	-4.56	999.95	-9.77	-6.35	1001.73		-1.26	-1.79	1.78			
1205	-0.3	0.5	29.4	-8.51	-4.56	999.95	-8.79	-0.49	1007.59		-0.28	4.07	7.64			
1206	-0.3	0.5	29.4	-8.45	-4.72	999.95	-11.47	0	1008.56		-3.02	4.72	8.61			
1207	-0.3	0.5	29.4	-8.43	-4.77	999.95	-11.47	0	1008.56		-3.04	4.77	8.61			
1208	-0.3	0.5	29.4	-8.43	-4.77	999.95	-11.96	-6.59	1007.34		-3.53	-1.82	7.39			
1209	-0.3	0.5	29.4	-8.29	-4.71	999.95	-12.45	-4.64	1010.27		-4.16	0.07	10.32			
1210	-0.3	0.5	29.4	-8.29	-4.71	999.95	-12.45	-4.64	1010.27		-4.16	0.07	10.32			
1211	-0.3	0.5	29.4	-8.3	-4.74	999.95	-12.45	-2.2	1005.39		-4.15	2.54	5.44			
1212	-0.3	0.5	29.4	-8.26	-4.73	999.95	-12.45	-2.2	1005.39		-4.19	2.53	5.44			
1213	-0.3	0.5	29.4	-8.26	-4.73	999.95	-11.72	0	1003.93		-3.46	4.73	3.98			
1214	-0.3	0.5	29.3	-8.35	-4.64	999.95	-6.84	-2.69	1006.86		1.51	1.95	6.91			
1215	-0.3	0.5	29.3	-8.35	-4.64	999.95	-6.84	-2.69	1006.86		1.51	1.95	6.91			
1216	-0.3	0.5	29.3	-8.35	-4.64	999.95	-11.72	-8.54	1001.24		-3.37	-3.9	1.29			
1217	-0.3	0.5	29.3	-8.45	-4.56	999.95	-10.74	-6.1	1005.88		-2.29	-1.54	5.93			
1218	-0.3	0.5	29.3	-8.47	-4.55	999.95	-10.74	-6.1	1005.88		-2.27	-1.55	5.93			
1219	-0.3	0.5	29.3	-8.44	-4.39	999.95	-9.77	-5.62	1001.48		-1.33	-1.23	1.53			
1220	-0.3	0.5	29.3	-8.44	-4.39	999.95	-9.77	-5.62	1001.48		-1.33	-1.23	1.53			
1221	-0.3	0.5	29.3	-8.44	-4.39	999.95	-5.13	-15.14	1004.17		3.31	-10.75	4.22			
1222	-0.3	0.5	29.3	-8.45	-4.41	999.95	-8.79	-0.98	1002.95		-0.34	3.43	3			
1223	-0.3	0.5	29.3	-8.48	-4.52	999.95	-8.79	-0.98	1002.95		-0.31	3.54	3			
1224	-0.3	0.5	29.3	-8.48	-4.52	999.95	-7.81	-0.49	1005.63		0.67	4.03	5.68			
1225	-0.3	0.5	29.3	-8.5	-4.56	999.95	-5.37	-5.13	1002.95		3.13	-0.57	3			
1226	-0.3	0.5	29.3	-8.5	-4.56	999.95	-5.37	-5.13	1002.95		3.13	-0.57	3			
1227	-0.3	0.5	29.3	-8.46	-4.57	999.95	-13.18	-6.59	1007.59		-4.72	-2.02	7.64			
1228	-0.3	0.5	29.3	-8.46	-4.57	999.95	-13.18	-6.59	1007.59		-4.72	-2.02	7.64			
1229	-0.3	0.5	29.3	-8.46	-4.57	999.95	-9.03	-10.99	1008.56		-0.57	-6.42	8.61			
1230	-0.3	0.5	29.3	-8.47	-4.58	999.95	-12.94	-6.35	1001.48		-4.47	-1.77	1.53			
1231	-0.3	0.5	29.3	-8.51	-4.68	999.95	-12.94	-6.35	1001.48		-4.43	-1.67	1.53			
1232	-0.3	0.5	29.3	-8.51	-4.68	999.95	-3.91	-4.15	1003.68		4.6	0.53	3.73			
1233	-0.3	0.5	29.3	-8.5	-4.7	999.95	-8.54	-4.64	999.78		-0.04	0.06	-0.17			
1234	-0.3	0.5	29.3	-8.5	-4.7	999.95	-8.54	-4.64	999.78		-0.04	0.06	-0.17			
1235	-0.3	0.5	29.3	-8.49	-4.7	999.95	-6.59	-5.86	1000.02		1.9	-1.16	0.07			
